question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Jardim de infância,Médio,8.226047755000764,2181,0.00825,WA,0.08055999699990934,42,38,0,0,0,80
Jogo de Cartas,Fácil,1.9160318310023283,1108,0.0027359999999999,AC,0.3844697239992456,60,0,0,0,0,60
Móbile_2015,Fácil,1.139540019001288,696,0.001612,AC,0.046829494000121485,30,0,0,0,0,30
Transporte de Contêineres,Fácil,2.2577797709964216,1132,0.002996,WA,0.07364282299931801,22,27,0,0,0,49
Jogo do Preto e Branco,Médio,4.389280541996413,1467,0.004942,TLE,3.0,35,0,0,5,0,40
Supermercado,Médio,2.63048938200518,1291,0.003254,AC,0.04360117500073102,10,0,0,0,0,10
Floresta,Fácil,2.384532785996271,960,0.002404,WA,0.047854897000433994,2,31,0,0,0,33
Quadrado Mágico_2011,Fácil,3.0799500080029247,1174,0.003484,WA,2.2689346790002674,52,1,0,0,0,53
Trio de Palitinhos,Médio,1.6699369329944602,1180,0.002812,AC,0.496670505000111,33,0,0,0,0,33
Setas,Médio,3.698921392002376,1198,0.003776,WA,0.49023564599974634,20,40,0,0,0,60
Cavalos,Médio,2.3354733099986333,1029,0.002874,WA,0.04988656100067601,17,6,0,0,0,23
Avenida,Fácil,0.9140763519972096,833,0.001766,AC,0.043018682000365516,28,0,0,0,0,28
Dobradura,Fácil,1.5670188500007498,890,0.002236,WA,0.026462865000212332,0,10,0,0,0,10
Sinuca,Médio,1.54595166999934,910,0.0023,AC,0.05547851000028459,40,0,0,0,0,40
Campeonato_2018,Fácil,1.9480407569935776,1229,0.003006,WA,0.073721485000533,29,19,0,0,0,48
Burocracia,Difícil,250.7059435820047,28402,0.16344,RE,0.20613206399957562,0,0,53,0,0,53
Telefone,Fácil,2.475497075996828,1105,0.003058,RE,0.28284079400054907,12,0,51,0,0,63
Segredo do Cofre,Médio,2.095465951002552,1125,0.00285,TLE,3.0,3,17,0,12,0,32
Chuva_2019,Médio,3.8663121739955386,1443,0.004314,WA,0.45888902400020015,5,30,0,0,0,35
Metrô da Nlogônia,Difícil,5.354087261999666,1837,0.006654,WA,1.3599831090004955,6,32,0,0,0,38
Torres de Hanói,Fácil,1.4428087869964656,950,0.0022919999999999,AC,0.026533860999734316,10,0,0,0,0,10
Atletismo,Fácil,1.5829573220034945,1111,0.002622,AC,0.21836262199940393,41,0,0,0,0,41
Amigos,Médio,96.55750407100275,11519,0.061738,RE,0.18923024300056568,0,0,52,0,0,52
Remove Dígitos,Médio,2.586222429999907,972,0.002704,AC,0.2436215469997478,30,0,0,0,0,30
Trio de Bonecas,Difícil,150.43369313499716,15751,0.089886,RE,0.21873881600004097,0,0,76,0,0,76
Teclado,Fácil,2.7432799039961537,1177,0.00343,AC,0.12494687199978216,27,0,0,0,0,27
Pirâmide_2023,Fácil,3.4147464120032964,1371,0.003946,WA,0.06745375799982867,71,15,0,0,0,86
Cápsulas,Médio,1.625924149993807,1054,0.002692,AC,0.2653879360004794,27,0,0,0,0,27
Caixinha de palitos,Difícil,2.2049543159955647,933,0.002554,AC,0.08376812000005884,61,0,0,0,0,61
Mina,Médio,2.978171034003026,1094,0.0033959999999999,AC,0.08537149200037675,40,0,0,0,0,40
Pesos,Fácil,3.42761435599823,1368,0.004128,RE,0.1275812269996095,0,0,24,0,0,24
Brigadeiros,Difícil,6.294210102998477,2184,0.006888,WA,1.1643841400000383,10,57,0,0,0,67
Dengue,Médio,7.101160209000227,1861,0.0069619999999999,WA,0.19813535400044202,0,10,0,0,0,10
Casamento de inteiros,Médio,3.119409434999397,1063,0.003262,WA,0.03800005299945042,0,20,0,0,0,20
Cadeiras do auditório,Médio,4.3657071179986815,1625,0.005134,WA,0.21319686800052295,2,37,0,0,0,39
Impedido!,Fácil,1.1768542110003182,821,0.001834,AC,0.07488418299999466,54,0,0,0,0,54
Bondinho,Fácil,0.8779813430010108,684,0.001504,AC,0.04076314099984302,26,0,0,0,0,26
Rede ótica,Difícil,3.6646535210020375,1513,0.00467,RE,0.06904760799989162,1,1,8,0,0,10
Distância entre amigos,Médio,1.885084410998388,1017,0.002634,AC,0.48077003300022625,30,0,0,0,0,30
Cadeado,Fácil,1.6220736229952308,1303,0.00299,AC,0.04467227399982221,33,0,0,0,0,33
Baldes,Difícil,6.211987119000696,1642,0.006156,WA,2.086081835999721,4,29,0,0,0,33
Macaco-prego,Médio,3.5951976659998763,1566,0.0048,AC,0.04650435199982894,10,0,0,0,0,10
Basquete de robôs,Fácil,1.182602834996942,818,0.001792,WA,0.04660047500055953,27,3,0,0,0,30
Fast-Food,Difícil,5.330521609997959,1848,0.005992,WA,3.0,1,48,0,13,0,62
Dona Minhoca,Difícil,3.6862447829989833,1220,0.003644,WA,0.33355401500011794,0,29,0,0,0,29
Metrônibus,Difícil,4.933678125998995,2305,0.006834,AC,2.1003974099994593,82,0,0,0,0,82
Costa,Médio,2.6826821319991723,1011,0.002798,AC,0.42536604099950637,20,0,0,0,0,20
Triângulos,Fácil,1.627727657003561,955,0.0024219999999999,AC,0.05679649600006087,41,0,0,0,0,41
Frete da Família Silva,Médio,3.22069064599782,1749,0.004366,RE,0.07127724300062255,39,0,1,0,0,40
Zero para cancelar,Fácil,1.2633116270008031,836,0.001972,AC,0.0522630579998804,5,0,0,0,0,5
Troca,Médio,2.445324955995602,1237,0.00325,AC,0.2795987800000148,28,0,0,0,0,28
Conta de água,Fácil,1.7235135070004617,952,0.002256,AC,0.07392814400009229,71,0,0,0,0,71
Forja de ORicalco,Médio,47.20856952000031,6617,0.03433,RE,0.19415030899926933,0,0,70,0,0,70
